annotation_id,backbone,language,config,variant,seed,example_index,context,question,gold_answer,generated_answer,em,f1,f_faith_model_score,annotator_1_judgment,annotator_1_notes,annotator_2_judgment,annotator_2_notes,adjudicated_judgment
A0224,mt5-base,arabic,C_composite_lora,dora,42,686,"في أوروبا، لا يُطلق عادةً اسم منفصل على مسرح أمريكا الشمالية لحرب السنوات السبع. يعرف الصراع الدولي برمته بحرب السنوات السبع. فتشير ""السنوات السبع"" إلى الأحداث في أوروبا، من الإعلان الرسمي للحرب في 1756 إلى توقيع معاهدة السلام في 1763. وهذه التواريخ لا تتوافق مع القتال على الأراضي شمال الأمريكية، حيث اختتم القتال بين القوتين الاستعماريتين بشكل كبير في ست سنوات، من معركة جومونفيل غلين في 1754 إلى الاستيلاء على مونتريال في 1760.",ما هي أول معركة في 1754؟,معركة جومونفيل غلين,فرنس,0,0.0,0.0021,,,,,
A0225,mt5-base,malay,C_composite_lora,dora,42,67,"“Ia akan berkelakuan seperti air. Ia telus seperti air. Jika anda berdiri di garisan pantai, anda akan dapat melihat ke dalam sehingga ke apa-apa batu kerikil atau bahan melekit di bawah. Sejauh yang kita ketahui, hanya terdapat satu badan planet yang mempamerkan dinamisme yang lebih dari Titan, dan namanya adalah Bumi,” ujar Stofan.","Menurut petikan, apakah badan planet yang paling dinamik?",Bumi,Titan,0,0.0,0.0008,,,,,
A0226,mt5-base,arabic,C_composite_lora,dora,42,610,المسائل المحفوظة هي الموضوعات التي هي خارج نطاق السلطة التشريعية لبرلمان اسكتلندا. البرلمان  الاسكتلندي غير قادر على إصدار تشريعات بشأن القضايا المحجوزة والتعامل معها، وستمنستر (وحيث تقع الوظائف الوزارية عادةً مع وزراء حكومة المملكة المتحدة). ويشمل ذلك الإجهاض وسياسة البث والخدمة المدنية والأسواق المشتركة للسلع والخدمات في المملكة المتحدة والدستور والكهرباء والفحم والنفط والغاز والطاقة النووية والدفاع والأمن القومي وسياسة الأدوية والتوظيف والسياسة الخارجية والعلاقات مع أوروبا معظم جوانب سلامة النقل والتنظيم واليانصيب الوطني وحماية الحدود والضمان الاجتماعي واستقرار النظام المالي والاقتصادي والنقدي في المملكة المتحدة.,معظم جوانب سلامة النقل موضوع يتناوله مَن؟,وزراء حكومة المملكة المتحدة,,0,0.0,0.0,,,,,
A0227,mt5-base,arabic,B_ce_lora,dora,42,246,‏في المقابل، تبلغ الخلايا المتمايزة الفاعلة ذروتها خلال فترات النشاط، مثل الخلايا القاتلة الطبيعية القاتلة للخلايا والخلايا اللمفاوية التائية القاتلة للخلايا، من أجل الحصول على استجابة فعالة ضد مسببات الأمراض المتطفلة. كذلك خلال أوقات النشاط، تبلغ الجزيئات المضادة للالتهابات مثل الكورتيزول والكاتيكولامينات ذروتها. هناك نوعان من النظريات حول سبب اقتصار الحالة المؤيدة للالتهابات على أوقات النوم. أولًا: قد يسبب الالتهاب إعاقات معرفية وجسدية خطيرة إذا حدث ذلك أثناء أوقات الاستيقاظ. ثانيًا: قد يحدث التهاب أثناء أوقات النوم بسبب تواجد الميلاتونين. يسبب الالتهاب قدرًا كبيرًا من الإجهاد التأكسدي ووجود الميلاتونين في أوقات النوم يمكن أن يقاوم بفعالية إنتاج الجذور الحرة خلال هذا الوقت.,‏يمكن للميلاتونين أن يقاوم بفعالية إنتاج شيء ما أثناء النوم، ما هو؟,إنتاج الجذور الحرة,هناك نوعان النظريات حول سبب اقتصار الحالة المؤراد للالتهابات,0,0.0,0.9834,,,,,
A0228,mt5-base,arabic,C_composite_lora,qlora,42,413,"يظهر الجزء الأول من السلسلة الطفل السماوي أن الطبيب لديه حفيدة سوزان فورمان. في سلسلة عام 1967 ""مقبرة رجال السايبر"" عندما تشك فيكتوريا فيلدفيلد في أن الدكتور يمكن أن يتذكر أسرته بسبب ""كونه قديمًا""، يقول الدكتور إنه يستطيع ذلك عندما يريد حقًا - ""بقية الوقت الذي ينامون فيه عقلي"". تكشف سلسلة 2005 أن الدكتور التاسع كان يعتقد أنه آخر سيدٍ على قيد الحياة، وأن كوكبه الوطن قد تم تدميره؛ في سلسلة ""الطفل الفارغ"" في عام (2005)، يقول الدكتور قسطنطين، ""قبل بدء الحرب، كنت أبًا وجدًا. أما الآن، فأنا لا أحد منهما."" ويردّ الدكتور قائلًا ""نعم، أنا أعرف هذا الشعور."" في سلسلة ""سميث وجونز"" (2007) ، عندما سئل عما إذا كان لديه أخ، أجاب ""لا، ليس بعد الآن"". في كل من السلسلتين ""الخوف منها"" (2006) و ""ابنة الطبيب"" (2008)، ذكر أنه كان أبًا في الماضي.","في أي عام ذكر ""الدكتور هو"" أنه كان آخر سيد للوقت؟",2005,سلسلة 2005,0,0.6667,0.0414,,,,,
A0229,mt5-base,malay,B_ce_lora,qlora,42,283,"Rakap adalah alat sokongan untuk kaki penunggang yang tergantung di kedua-dua sisi pelana. Ia memberikan lebih kestabilan untuk penunggang namun terdapat risiko keselamatan disebabkan potensi untuk kaki penunggang tersangkut. Jika seorang penunggang dilempar dari kuda tetapi kakinya tersekat pada rakap, dia akan diseret sekiranya kuda tersebut melarikan diri. Untuk mengurangkan risiko ini, beberapa langkah keselamatan dapat diambil. Pertama, kebanyakan penunggang memakai kasut but dengan tumit dan tapak yang rata dan agak sempit. Seterusnya, beberapa pelana, terutamanya pelana Inggeris, mempunyai bar keselamatan yang membenarkan pemijak kaki kulit menjatuhkan pelana jika ditarik ke belakang oleh penunggang.",Manakah antara ciri bot menunggang yang membantu meningkatkan keselamatan apabila menggunakan rakap?,Tumit,Tapak yang kasar,0,0.0,0.0031,,,,,
A0230,mt5-base,malay,B_ce_lora,qlora,42,51,"Dalam puncak Siklon Tropika Gonu, yang mendapat nama daripada sebeg daun palma dalam Bahasa Maldives, telah mencapai angin berterusan selaju 240 kilometer sejam (149 batu sejam) . Menjelang awal hari ini, angin sekitar 83 km sejam, dan dijangka terus melemah.",Berapakah kelajuan angin pada puncak Siklon Tropika Gonu?,149 batu sejam,141 batu sejam,0,0.6667,0.0059,,,,,
A0231,mt5-base,arabic,B_ce_lora,dora,42,484,في 28 فبراير 2008، وقّع كيباكي وأودينغا اتفاقاً لتشكيل حكومة ائتلافية يصبح فيه أودينغا ثاني رئيس وزراء في كينيا. بموجب الاتفاق، سيعين الرئيس وزراء في كل من حزب الوحدة الوطنية  والمنتدى الديمقراطي المتحد اعتماداً على قوة كل حزب في البرلمان. نص الاتفاق على أن يشمل مجلس الوزراء نائب الرئيس ونائبين لرئيس الوزراء. بعد المناقشات، أقره البرلمان، وسيحتفظ الائتلاف حتى نهاية البرلمان الحالي أو إذا انسحب أحد الطرفين من الصفقة قبل ذلك الحين.,ماذا سيكون دور أودينغا في الحكومة؟,رئيس وزراء في كينيا,حزب الوحدة الوطنية,0,0.0,0.0005,,,,,
A0232,mt5-base,arabic,B_ce_lora,dora,42,618,الإسلامية هي مفهوم مثير للجدل ليس فقط لأنه يفرض دور سياسي للإسلام ولكن أيضاً لأن مؤيديها يعتقدون أن وجهات نظرهم تعكس فقط الإسلام، في حين أن الفكرة العكسية بأن الإسلام هو، أو يمكن أن يكون، غير سياسي خطأ. من بين العلماء والمراقبين الذين لا يعتقدون أن الإسلام مجرد أيديولوجية سياسية، فريد هاليداي وجون إسبوزيتو والمثقفون المسلمون مثل جاويد أحمد الغامدي. يجادل هايري أباظا بأن الفشل في التمييز بين الإسلام والإسلامية يدفع الكثيرين في الغرب إلى دعم الأنظمة الإسلامية غير الليبرالية، على حساب المعتدلين التَقَدُّمِيين الذين يسعون إلى فصل الدين عن السياسة.,فكرة أن الإسلام يمكن أن يكون غير سياسي لا يمكن تبنيه من قِبَل مَن؟,مؤيديها,يمكن أن يكون غير سياسي خطأ.,0,0.0,0.9961,,,,,
A0233,mt5-base,malay,B_ce_lora,qlora,42,22,"Bank Northern Rock telah dimiliknegarakan pada tahun 2008 berikutan pendedahan bahawa syarikat tersebut telah mendapat sokongan kecemasan dari Kerajaan UK. Rock Utara memerlukan sokongan kerana pendedahannya semasa krisis gadai janji subprima pada 2007. Tawaran yang dibuat untuk bank tersebut oleh Kumpulan Virgin Sir Richard Branson telah ditolak sebelum nasionalisasi bank itu. Dalam 2010, semasa dinasionalisasi, high street bank Rock Utara plc sediada telah dipisahkan daripada “bank buruk”, Rock Utara (Pengurusan Aset). Virgin hanya membeli 'bank yang baik' Rock Utara, bukan syarikat pengurusan aset.",Bilakah bank Northern Rock memerlukan sokongan daripada kerajaan?,Semasa krisis gadai janji,Selepas bank tersebut berpisah daripada syarikat pengurusan aset,0,0.0,0.957,,,,,
A0234,mt5-base,malay,B_ce_lora,qlora,42,416,"Arus yang bergolak adalah aliran balik daripada gelombang yang memecah di pantai, biasanya di terumbu atau seumpama itu. Disebabkan topologi bawah air, aliran balik tertumpu pada beberapa bahagian yang lebih dalam, dan arus yang deras ke air dalam mungkin terbentuk di sana. Kebanyakan kematian berlaku kerana keletihan yang amat sangat kerana hendak berenang balik melawan arus, yang mungkin mustahil. Sebaik sahaja anda keluar dari arus, keupayaan untuk berenang balik sepatutnya tidak lebih sukar berbanding biasa. Cuba tuju ke suatu tempat di mana anda tidak tertangkap lagi atau, bergantung pada pengalaman anda dan sama ada anda telah diperhatikan, anda mungkin hendak tunggu untuk diselamatkan.","Berdasarkan petikan, apakah yang sangat mustahil walaupun untuk perenang mahir?",Berenang melawan arus,Berenang dalam air dalam,0,0.2857,0.1882,,,,,
